FileName,DetectedCount,Notes
front_camera_20260316_111915_268488.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111915_268488.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111915_268488.jpg' were found."
front_camera_20260316_111916_366003.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111916_366003.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111916_366003.jpg' were found."
front_camera_20260316_111917_369858.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111917_369858.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111917_369858.jpg' were found."
front_camera_20260316_111918_466036.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111918_466036.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111918_466036.jpg' were found."
front_camera_20260316_111919_469585.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111919_469585.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111919_469585.jpg' were found."
front_camera_20260316_111920_566684.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111920_566684.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111920_566684.jpg' were found."
front_camera_20260316_111921_567696.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111921_567696.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111921_567696.jpg' were found."
front_camera_20260316_111922_667055.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111922_667055.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111922_667055.jpg' were found."
front_camera_20260316_111923_766198.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111923_766198.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111923_766198.jpg' were found."
front_camera_20260316_111924_766870.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111924_766870.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111924_766870.jpg' were found."
