17.000,17.000,17.000,49.000,49.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,49.000,49.000,49.000,35.000,35.000,34.000,34.000,34.000,34.000,34.000,0,0,0,0,0,44.000,44.000,44.000,44.000,43.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
17.000,17.000,17.000,49.000,49.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,49.000,49.000,48.000,35.000,48.000,49.000,34.000,34.000,34.000,34.000,0,0,0,34.000,44.000,44.000,10.000,10.000,10.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
17.000,17.000,17.000,49.000,49.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,48.000,48.000,35.000,48.000,48.000,49.000,34.000,34.000,34.000,34.000,34.000,0,0,44.000,9.000,9.000,10.000,10.000,10.000,10.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
17.000,17.000,17.000,49.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,48.000,48.000,48.000,35.000,47.000,46.000,34.000,34.000,34.000,34.000,34.000,34.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
17.000,17.000,17.000,49.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,48.000,48.000,35.000,46.000,46.000,46.000,46.000,34.000,34.000,27.000,34.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,5.000,5.000,5.000,5.000,5.000,5.000
17.000,17.000,17.000,17.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,35.000,46.000,16.000,46.000,46.000,45.000,34.000,34.000,32.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,5.000,5.000,6.000,6.000,6.000,6.000
49.000,17.000,17.000,17.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,35.000,46.000,16.000,16.000,16.000,45.000,45.000,32.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,6.000,6.000,6.000,6.000,6.000,6.000
49.000,21.000,17.000,17.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,46.000,16.000,16.000,16.000,15.000,15.000,15.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,6.000,6.000,6.000,6.000,6.000
21.000,21.000,21.000,17.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,16.000,16.000,15.000,15.000,15.000,15.000,15.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,6.000,6.000,6.000,6.000,6.000
21.000,21.000,22.000,22.000,23.000,23.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,16.000,15.000,15.000,15.000,15.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,6.000,6.000,6.000
21.000,21.000,22.000,22.000,23.000,23.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,18.000,16.000,15.000,15.000,15.000,15.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000
20.000,20.000,22.000,22.000,23.000,23.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,15.000,15.000,15.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,10.000,10.000
20.000,20.000,20.000,20.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,15.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,10.000,10.000
20.000,20.000,20.000,20.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,47.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,10.000,10.000,10.000,10.000,10.000
20.000,23.000,20.000,20.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,26.000,49.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,12.000,12.000,10.000,10.000,11.000
23.000,23.000,23.000,23.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,26.000,49.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,12.000,12.000,12.000,12.000,11.000,11.000
24.000,23.000,23.000,23.000,23.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,49.000,49.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,12.000,12.000,12.000,12.000,12.000,11.000
24.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,49.000,49.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,8.000,8.000,12.000,12.000,7.000,7.000,11.000
24.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,49.000,49.000,49.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,8.000,8.000,8.000,8.000,8.000,8.000,7.000,7.000,28.000
24.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,26.000,26.000,49.000,49.000,9.000,31.000,31.000,31.000,9.000,9.000,9.000,9.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,13.000,28.000
24.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,25.000,49.000,49.000,49.000,49.000,31.000,31.000,30.000,30.000,9.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,13.000,28.000,28.000
24.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,25.000,25.000,49.000,49.000,49.000,49.000,31.000,31.000,30.000,30.000,30.000,29.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,13.000,49.000,28.000,28.000
24.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,25.000,25.000,25.000,49.000,49.000,49.000,49.000,31.000,31.000,30.000,30.000,30.000,29.000,29.000,30.000,8.000,8.000,8.000,8.000,8.000,8.000,49.000,28.000,28.000,28.000
24.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,25.000,25.000,25.000,25.000,49.000,49.000,49.000,49.000,49.000,49.000,31.000,30.000,30.000,29.000,29.000,29.000,29.000,30.000,8.000,8.000,8.000,8.000,28.000,28.000,28.000,28.000,49.000
49.000,24.000,24.000,24.000,24.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,25.000,25.000,25.000,25.000,25.000,49.000,49.000,49.000,49.000,49.000,49.000,31.000,30.000,30.000,29.000,29.000,29.000,29.000,49.000,49.000,49.000,8.000,8.000,49.000,28.000,28.000,28.000,49.000
